-20.7397	4.16412	
-20.723	4.16412	
-20.7352	4.1687	
-20.7306	4.17023	
-20.7367	4.17633	
-20.7138	4.1748	
-20.7108	4.1687	
-20.6985	4.17633	
-20.7001	4.16718	
-20.6909	4.19159	
-20.6848	4.18549	
-20.6909	4.1748	
-20.697	4.1748	
-20.6619	4.1748	
-20.668	4.1748	
-20.6482	4.1748	
-20.6451	4.19006	
-20.6467	4.20074	
-20.6284	4.19312	
-20.6345	4.19922	
-20.6055	4.18396	
-20.607	4.19006	
-20.6223	4.19464	
-20.6146	4.19159	
-20.6253	4.17938	
-20.5978	4.18396	
-20.6116	4.17938	
-20.6268	4.18243	
-20.636	4.18854	
-20.6284	4.18854	
-20.6314	4.19006	
-20.6299	4.19312	
-20.6329	4.18396	
-20.6543	4.16718	
-20.6635	4.17175	
-20.6802	4.15497	
-20.6863	4.1748	
-20.7153	4.1748	
-20.7138	4.16718	
-20.7169	4.15192	
-20.723	4.1687	
-20.7336	4.17023	
